,latitude,longitude,proportion,start,radius
0,32.715,-117.135,1.0,2022-02-07 18:30:00,25.39221477662974
1,32.715,-117.135,0.8418791177313091,2022-02-08 18:30:00,25.509441886710075
2,32.732,-117.033,0.0462618160985391,2022-02-08 18:30:00,25.123892665014633
3,32.744,-117.239,0.04511601260383844,2022-02-08 18:30:00,28.81859394883175
4,32.829,-117.125,0.0292179891148668,2022-02-08 18:30:00,18.79681021485115
5,32.952,-117.233,0.02005156115726153,2022-02-08 18:30:00,32.387002079282354
6,32.74,-117.032,0.017473503294185046,2022-02-08 18:30:00,37.765068759784086
7,32.715,-117.135,0.8946023989338072,2022-02-09 18:30:00,24.963007757079755
8,32.729,-117.13,0.0866281652598845,2022-02-09 18:30:00,49.402616607761296
9,32.952,-117.233,0.018769435806308306,2022-02-09 18:30:00,36.0900384589633
10,32.715,-117.135,0.824685534591195,2022-02-10 18:30:00,29.645825627839844
11,32.952,-117.233,0.09905660377358491,2022-02-10 18:30:00,33.79111399350306
12,32.732,-117.033,0.02437106918238994,2022-02-10 18:30:00,24.432006859735246
13,32.851,-116.921,0.03459119496855346,2022-02-10 18:30:00,50.3965735354425
14,32.852,-116.932,0.01729559748427673,2022-02-10 18:30:00,45.67312062090714
15,32.715,-117.135,0.9359774758232342,2022-02-11 18:30:00,26.540859579548542
16,32.792,-117.095,0.03611213122781246,2022-02-11 18:30:00,37.63753842553728
17,32.774,-117.025,0.01456726649528706,2022-02-11 18:30:00,58.16208357989437
18,32.772,-117.071,0.0133431264536663,2022-02-11 18:30:00,27.047172415349944
19,32.715,-117.135,0.67105429692444,2022-02-12 18:30:00,25.80053081563243
20,32.732,-117.033,0.19832932540184786,2022-02-12 18:30:00,26.49402100681094
21,32.78,-117.01,0.08543222376914314,2022-02-12 18:30:00,21.533868577601904
22,32.713,-117.115,0.02986963675484116,2022-02-12 18:30:00,24.112929740981578
23,32.742,-117.056,0.015314517149727883,2022-02-12 18:30:00,17.235021018391226
24,32.715,-117.135,0.8692471401968609,2022-02-13 18:30:00,27.18603779810595
25,32.734,-117.15,0.11851556264964086,2022-02-13 18:30:00,34.25583685764408
26,32.735,-117.154,0.01223729715349827,2022-02-13 18:30:00,41.774631686102104
27,32.715,-117.135,0.8967281380130875,2022-02-14 18:30:00,25.4110709194919
28,32.746,-117.106,0.07626412849494349,2022-02-14 18:30:00,42.976996623786455
29,32.744,-117.239,0.013563355145746579,2022-02-14 18:30:00,37.17229867027147
30,32.753,-117.13,0.013444378346222486,2022-02-14 18:30:00,41.687043109259086
31,32.715,-117.135,0.8433801266171208,2022-02-15 18:30:00,26.99277530241375
32,32.787,-117.1,0.05546380401871731,2022-02-15 18:30:00,50.207374124121806
33,32.821,-117.151,0.03371868978805395,2022-02-15 18:30:00,59.97068292838695
34,32.732,-117.033,0.030828516377649325,2022-02-15 18:30:00,26.596209994351593
35,32.834,-117.138,0.023121387283236993,2022-02-15 18:30:00,29.246051039341772
36,32.713,-117.115,0.01348747591522158,2022-02-15 18:30:00,21.514397363979757
37,32.715,-117.135,0.848404255319149,2022-02-16 18:30:00,23.889750915300475
38,32.732,-117.033,0.10164199814986125,2022-02-16 18:30:00,27.35469947110639
39,32.662,-117.106,0.025901942645698426,2022-02-16 18:30:00,32.340498370323516
40,32.737,-117.174,0.024051803885291396,2022-02-16 18:30:00,21.43236149669167
41,32.715,-117.135,0.5885509838998211,2022-02-17 18:30:00,25.97979781779254
42,32.897,-117.243,0.2743738819320215,2022-02-17 18:30:00,39.31727745425611
43,32.732,-117.033,0.10565742397137746,2022-02-17 18:30:00,27.140841211188757
44,32.744,-117.045,0.01945438282647585,2022-02-17 18:30:00,25.33984640408574
45,32.712,-117.116,0.011963327370304115,2022-02-17 18:30:00,49.2319770222568
46,32.715,-117.135,0.8984637542006721,2022-02-18 18:30:00,27.475047114686774
47,32.792,-117.095,0.08905424867978877,2022-02-18 18:30:00,30.48316675663815
48,32.713,-117.115,0.012481997119539127,2022-02-18 18:30:00,42.13703637666021
49,32.715,-117.135,0.7943298969072164,2022-02-19 18:30:00,24.649371267977383
50,32.792,-117.095,0.07852233676975945,2022-02-19 18:30:00,22.746728841943177
51,34.127,-117.447,0.07371134020618557,2022-02-19 18:30:00,47.209597998491134
52,32.746,-117.106,0.019243986254295534,2022-02-19 18:30:00,41.05683989384636
53,34.122,-117.453,0.01804123711340206,2022-02-19 18:30:00,29.239007640696496
54,32.732,-117.033,0.016151202749140895,2022-02-19 18:30:00,24.781305323002808
55,32.715,-117.135,0.7398193395527913,2022-02-20 18:30:00,24.375509469690524
56,32.851,-117.253,0.1883607285650822,2022-02-20 18:30:00,39.35305740070012
57,32.792,-117.095,0.07181993188212646,2022-02-20 18:30:00,16.158794133532112
58,32.715,-117.135,0.8403372773017815,2022-02-21 18:30:00,27.374861126241974
59,32.774,-117.025,0.10267917856657147,2022-02-21 18:30:00,32.53096161842874
60,32.732,-117.033,0.03291173670610635,2022-02-21 18:30:00,27.09266808241609
61,32.855,-116.932,0.013055895552835577,2022-02-21 18:30:00,31.553484711042284
62,32.792,-117.095,0.011015911872705019,2022-02-21 18:30:00,19.16825610765939
63,32.715,-117.135,0.8955263507234833,2022-02-22 18:30:00,27.27620437899099
64,32.729,-117.13,0.09212797026417098,2022-02-22 18:30:00,45.248633711601784
65,32.851,-116.922,0.012345679012345678,2022-02-22 18:30:00,44.60469210243198
66,32.715,-117.135,0.9897442390478602,2022-02-23 18:30:00,26.650230708403218
67,32.753,-117.129,0.010255760952139783,2022-02-23 18:30:00,37.57080512905092
68,32.715,-117.135,0.6723233995584988,2022-02-24 18:30:00,25.737306908830902
69,34.064,-118.376,0.17770419426048564,2022-02-24 18:30:00,12.37926483397898
70,32.732,-117.033,0.13300220750551878,2022-02-24 18:30:00,25.949242341369096
71,34.001,-118.086,0.01697019867549669,2022-02-24 18:30:00,12.751221854406353
72,32.715,-117.135,0.821038062283737,2022-02-25 18:30:00,24.916524789092502
73,33.108,-117.314,0.08152249134948097,2022-02-25 18:30:00,11.949607954746575
74,32.792,-117.095,0.042629757785467126,2022-02-25 18:30:00,27.361923474290418
75,32.776,-117.076,0.03806228373702422,2022-02-25 18:30:00,16.60436711235049
76,32.787,-117.1,0.01674740484429066,2022-02-25 18:30:00,47.94398186860253
77,32.715,-117.135,0.6154402895054282,2022-02-26 18:30:00,25.442534090650565
78,32.732,-117.033,0.10699638118214716,2022-02-26 18:30:00,27.94945291338059
79,32.904,-117.22,0.0902291917973462,2022-02-26 18:30:00,21.313528109469072
80,32.62,-117.034,0.1172496984318456,2022-02-26 18:30:00,41.903796761847694
81,32.61,-117.07,0.031363088057901084,2022-02-26 18:30:00,23.92120929494997
82,32.742,-117.045,0.024849215922798554,2022-02-26 18:30:00,10.555311880709604
83,32.64,-117.05,0.013872135102533172,2022-02-26 18:30:00,42.781898660666634
84,32.715,-117.135,0.8050764268686019,2022-02-27 18:30:00,25.975855082060576
85,33.962,-118.031,0.08596269807881082,2022-02-27 18:30:00,20.01744383741249
86,33.921,-118.042,0.08371897349600337,2022-02-27 18:30:00,35.747259966452546
87,32.858,-116.927,0.02524190155658393,2022-02-27 18:30:00,17.977434711852542
88,32.715,-117.135,0.9738432794812617,2022-02-28 18:30:00,27.36038012331655
89,32.713,-117.116,0.026156720518738324,2022-02-28 18:30:00,32.86857191859361
90,32.715,-117.135,0.826064779393012,2022-03-01 18:30:00,25.68579459085485
91,32.732,-117.033,0.11795460341749554,2022-03-01 18:30:00,27.54379510044043
92,32.77,-117.153,0.055980617189492474,2022-03-01 18:30:00,36.80846618401547
93,32.715,-117.135,0.7740789473684211,2022-03-02 18:30:00,24.48891832428171
94,32.769,-117.154,0.06789473684210526,2022-03-02 18:30:00,55.7333915901731
95,32.776,-117.025,0.09486842105263157,2022-03-02 18:30:00,37.74876209010078
96,32.779,-117.027,0.04263157894736842,2022-03-02 18:30:00,40.013730315189896
97,32.935,-117.23,0.020526315789473684,2022-03-02 18:30:00,39.95757778560568
98,32.715,-117.135,0.964260686755431,2022-03-03 18:30:00,27.750559876912956
99,32.794,-116.981,0.035739313244569026,2022-03-03 18:30:00,25.17967578383267
100,32.715,-117.135,0.9501418727199027,2022-03-05 18:30:00,26.227286522971124
101,33.579,-117.218,0.04985812728009728,2022-03-05 18:30:00,44.9306150874771
102,32.715,-117.135,0.7440506983962752,2022-03-06 18:30:00,24.180668034890722
103,33.579,-117.218,0.23991205380237973,2022-03-06 18:30:00,42.082161904766906
104,33.921,-118.042,0.01603724780134506,2022-03-06 18:30:00,23.19937389395361
105,32.715,-117.135,0.863910530283991,2022-03-07 18:30:00,26.839040741679565
106,32.839,-116.983,0.06999246041719025,2022-03-07 18:30:00,11.212751402909198
107,32.658,-117.043,0.0660970092988188,2022-03-07 18:30:00,26.898841888614733
108,32.715,-117.135,0.8499428716516441,2022-03-08 18:30:00,25.69261298545758
109,32.732,-117.033,0.13063348990732512,2022-03-08 18:30:00,26.09400224230291
110,32.851,-116.921,0.01942363844103085,2022-03-08 18:30:00,49.129513594521825
111,32.715,-117.135,0.806455680242088,2022-03-09 18:30:00,26.325871073878474
112,32.833,-116.928,0.10490480393393015,2022-03-09 18:30:00,44.64195634510701
113,32.774,-117.025,0.06733072752490228,2022-03-09 18:30:00,34.46603479734236
114,32.851,-116.921,0.021308788299079562,2022-03-09 18:30:00,48.126868111970545
115,32.715,-117.135,0.791276090488689,2022-03-10 18:30:00,24.95164940006385
116,32.732,-117.033,0.09898762654668167,2022-03-10 18:30:00,25.940275190469528
117,32.746,-117.106,0.08873890763654543,2022-03-10 18:30:00,43.48272917310355
118,32.851,-116.921,0.02099737532808399,2022-03-10 18:30:00,47.41537175129289
119,32.715,-117.135,0.8203988467083133,2022-03-11 18:30:00,27.11072983790262
120,32.732,-117.033,0.12698222008649687,2022-03-11 18:30:00,27.35231745001894
121,32.744,-116.934,0.05261893320518981,2022-03-11 18:30:00,35.07601887554835
122,32.715,-117.135,0.7726984126984127,2022-03-12 18:30:00,27.481251616293225
123,32.82,-117.151,0.0780952380952381,2022-03-12 18:30:00,55.500130446271505
124,32.768,-117.156,0.060825396825396824,2022-03-12 18:30:00,26.436376784136307
125,32.732,-117.033,0.060698412698412696,2022-03-12 18:30:00,26.415054373808655
126,32.833,-117.196,0.014222222222222223,2022-03-12 18:30:00,36.18765345703092
127,32.793,-117.095,0.01346031746031746,2022-03-12 18:30:00,20.246586391326243
128,32.715,-117.135,0.7231941309255079,2022-03-13 18:30:00,25.93513371411051
129,32.885,-117.224,0.050084650112866815,2022-03-13 18:30:00,27.7699664436578
130,32.734,-117.149,0.06461625282167043,2022-03-13 18:30:00,38.03720681567868
131,32.732,-117.033,0.0417607223476298,2022-03-13 18:30:00,24.145193283072473
132,32.746,-117.106,0.022150112866817156,2022-03-13 18:30:00,42.988535397690185
133,32.755,-117.214,0.06574492099322798,2022-03-13 18:30:00,30.939317137008544
134,32.776,-117.016,0.016506772009029346,2022-03-13 18:30:00,38.285324683757544
135,32.765,-117.024,0.015942437923250563,2022-03-13 18:30:00,33.707522391386625
136,32.715,-117.135,0.6282708389533316,2022-03-14 18:30:00,25.45892636080883
137,32.729,-117.13,0.12894523873752362,2022-03-14 18:30:00,47.83894401064306
138,32.792,-117.095,0.0771513353115727,2022-03-14 18:30:00,41.39607366260852
139,32.885,-117.224,0.04612894523873752,2022-03-14 18:30:00,26.604910456055308
