,latitude,longitude,proportion,start,radius
0,32.956,-80.022,0.7964758345519869,2022-01-27 18:30:00,36.10065659121186
1,32.784,-79.948,0.20352416544801313,2022-01-27 18:30:00,37.1290967206344
2,32.956,-80.022,0.7688390881092041,2022-01-28 18:30:00,32.37639438201833
3,33.041,-80.141,0.1600761456672806,2022-01-28 18:30:00,28.67080157528576
4,32.784,-79.948,0.0710847662235154,2022-01-28 18:30:00,38.892479661709515
5,32.956,-80.022,0.7690572094854478,2022-01-29 18:30:00,37.434126324730066
6,32.879,-79.988,0.16972046397528695,2022-01-29 18:30:00,8.770280742831558
7,32.792,-79.87,0.03160301644507708,2022-01-29 18:30:00,30.430140487539855
8,33.034,-80.157,0.015157939368242527,2022-01-29 18:30:00,28.299038497331658
9,32.841,-79.856,0.014461370725945668,2022-01-29 18:30:00,37.42216266267284
10,32.956,-80.022,0.4873657107342626,2022-01-30 18:30:00,38.274704983158585
11,32.915,-80.011,0.37331084080617954,2022-01-30 18:30:00,42.195247516513724
12,32.879,-79.988,0.10989967149072183,2022-01-30 18:30:00,9.396092483901432
13,32.784,-79.948,0.02942377696883601,2022-01-30 18:30:00,35.45418426350881
14,32.956,-80.022,0.7943964417222648,2022-01-31 18:30:00,34.48319399410006
15,32.784,-79.948,0.20560355827773524,2022-01-31 18:30:00,34.37311576608102
16,32.956,-80.022,0.6949152542372882,2022-02-01 18:30:00,33.28127536148488
17,32.784,-79.948,0.2875633866735068,2022-02-01 18:30:00,37.178429495006974
18,32.813,-80.039,0.01752135908920503,2022-02-01 18:30:00,29.037273916518917
19,32.956,-80.022,0.8108407682663129,2022-02-02 18:30:00,32.19271748482382
20,32.784,-79.948,0.18915923173368707,2022-02-02 18:30:00,35.00333640389654
21,32.956,-80.022,0.7120585488574206,2022-02-03 18:30:00,32.66567623898108
22,32.882,-79.975,0.12268196458861423,2022-02-03 18:30:00,43.166429913737666
23,32.784,-79.948,0.10287979568888296,2022-02-03 18:30:00,27.893184760638853
24,33.25,-79.268,0.04633211991842802,2022-02-03 18:30:00,54.55332643467021
25,33.224,-79.259,0.016047570946654214,2022-02-03 18:30:00,40.321194497240775
26,32.956,-80.022,0.5345517931724828,2022-02-04 18:30:00,34.85545332246892
27,32.915,-80.011,0.16211038624831728,2022-02-04 18:30:00,44.971979170962136
28,32.791,-80.198,0.19153636395015705,2022-02-04 18:30:00,37.81750270283757
29,32.868,-80.017,0.06680818749784267,2022-02-04 18:30:00,21.788157673207575
30,32.911,-80.025,0.02787270028649339,2022-02-04 18:30:00,40.81137256263804
31,32.826,-80.084,0.017120568844706776,2022-02-04 18:30:00,16.639961260363247
32,32.956,-80.022,0.7655145830656559,2022-02-05 18:30:00,33.88210604826274
33,32.923,-80.011,0.08851021457021714,2022-02-05 18:30:00,36.866255030134695
34,32.875,-80.083,0.0574489271489143,2022-02-05 18:30:00,19.270437086763362
35,32.871,-80.086,0.055891044584350506,2022-02-05 18:30:00,23.054311179571126
36,32.915,-80.011,0.01978671463445972,2022-02-05 18:30:00,43.20297522272973
37,32.878,-80.084,0.012848515996402415,2022-02-05 18:30:00,20.45948820327483
38,32.956,-80.022,0.8135062128579147,2022-02-06 18:30:00,32.04294295070997
39,32.784,-79.948,0.13508013686295697,2022-02-06 18:30:00,37.148438786378655
40,32.915,-80.011,0.030758148748424276,2022-02-06 18:30:00,38.993190690979624
41,32.969,-80.011,0.020655501530704123,2022-02-06 18:30:00,19.169803258994754
42,32.956,-80.022,0.8070595825077186,2022-02-07 18:30:00,32.942698354447145
43,32.784,-79.948,0.19294041749228147,2022-02-07 18:30:00,37.579943077219
44,32.956,-80.022,0.7193178641319542,2022-02-08 18:30:00,34.11538164934539
45,32.784,-79.948,0.28068213586804586,2022-02-08 18:30:00,35.11706486366532
46,32.956,-80.022,0.7829817083041062,2022-02-09 18:30:00,33.329947684978215
47,32.784,-79.948,0.21701829169589382,2022-02-09 18:30:00,30.820753246566884
48,32.956,-80.022,0.7395917354346342,2022-02-10 18:30:00,33.00760776188097
49,32.784,-79.948,0.1847117949990693,2022-02-10 18:30:00,20.959961271919003
50,32.957,-80.017,0.04248102417736965,2022-02-10 18:30:00,14.079391952895179
51,32.804,-79.997,0.020826870178486483,2022-02-10 18:30:00,14.804689422098656
52,32.868,-80.017,0.012388575210440322,2022-02-10 18:30:00,12.720485306464697
53,32.956,-80.022,0.693725161727229,2022-02-11 18:30:00,30.82991333468081
54,32.881,-79.976,0.13743695756776506,2022-02-11 18:30:00,28.067327083881644
55,33.041,-80.141,0.07540142213034412,2022-02-11 18:30:00,27.46727620995113
56,33.039,-80.144,0.055584267460303316,2022-02-11 18:30:00,28.459951096848876
57,32.784,-79.948,0.03785219111435853,2022-02-11 18:30:00,20.690855578336667
58,32.956,-80.022,1.0,2022-02-12 18:30:00,35.961452136965754
59,32.956,-80.022,0.9782467062400464,2022-02-13 18:30:00,34.567433121466124
60,32.784,-79.948,0.02175329375995367,2022-02-13 18:30:00,27.092201698089383
61,32.956,-80.022,0.7982115325316065,2022-02-14 18:30:00,32.63032909244998
62,32.784,-79.948,0.1825675814574982,2022-02-14 18:30:00,24.856579279664608
63,32.934,-79.999,0.01922088601089526,2022-02-14 18:30:00,32.78657964309663
64,32.956,-80.022,0.7725471261592934,2022-02-15 18:30:00,33.42074788095454
65,32.784,-79.948,0.16345786307763494,2022-02-15 18:30:00,26.68428328131774
