,latitude,longitude,proportion,start,radius
0,29.724,-82.254,0.8370302474793767,2021-09-30 18:30:00,46.8004410288069
1,29.737,-82.387,0.09642529789184234,2021-09-30 18:30:00,40.15726302459931
2,29.736,-82.383,0.03703024747937672,2021-09-30 18:30:00,38.24169571746689
3,29.956,-82.107,0.014848762603116407,2021-09-30 18:30:00,47.86942894998507
4,29.816,-82.167,0.01466544454628781,2021-09-30 18:30:00,26.391675967142714
5,29.724,-82.254,0.7531439217512809,2021-10-04 18:30:00,48.288727736238776
6,29.709,-82.357,0.15789473684210525,2021-10-04 18:30:00,35.65428268450209
7,29.633,-82.374,0.035398230088495575,2021-10-04 18:30:00,38.169577624427575
8,29.697,-82.343,0.053563111318118306,2021-10-04 18:30:00,40.29106066729432
9,29.724,-82.254,0.9884737857110821,2021-10-05 18:30:00,48.0649160415433
10,29.722,-82.261,0.011526214288917792,2021-10-05 18:30:00,35.56369271063398
11,29.725,-82.254,0.9877537170707631,2021-10-06 18:30:00,46.5541865471165
12,29.708,-82.356,0.012246282929236844,2021-10-06 18:30:00,36.45890767154349
13,29.725,-82.254,0.9474789915966386,2021-10-07 18:30:00,45.01371408086259
14,29.709,-82.357,0.04022340643574503,2021-10-07 18:30:00,34.94125601219853
15,29.702,-82.278,0.012297601967616315,2021-10-07 18:30:00,41.51059536414103
16,29.724,-82.254,0.7589886494936451,2021-10-08 18:30:00,47.527276063674094
17,30.355,-82.067,0.0608985251138449,2021-10-08 18:30:00,48.48402832145901
18,30.261,-82.124,0.05437368313736152,2021-10-08 18:30:00,41.27543682936459
19,30.263,-82.107,0.0466254332902875,2021-10-08 18:30:00,42.87482286430064
20,29.709,-82.357,0.079113708964861,2021-10-08 18:30:00,39.71410686588763
21,29.724,-82.254,0.9999999999999999,2021-10-09 18:30:00,52.6762529379924
22,29.724,-82.254,0.95625,2021-10-10 18:30:00,48.520472114059594
23,29.636,-82.37,0.04375,2021-10-10 18:30:00,28.219521881415965
24,29.725,-82.254,0.5737446521053817,2021-10-11 18:30:00,47.125756973190796
25,29.613,-81.986,0.3559258425279592,2021-10-11 18:30:00,49.37323690737
26,29.657,-82.326,0.041507168055242814,2021-10-11 18:30:00,41.24503251164741
27,29.608,-82.026,0.028822337311416348,2021-10-11 18:30:00,21.931203720844508
28,29.725,-82.254,0.5043245793363736,2021-10-12 18:30:00,48.27289056373317
29,29.537,-82.64,0.3217487026261991,2021-10-12 18:30:00,51.9215607117703
30,29.613,-81.986,0.11723541437332914,2021-10-12 18:30:00,54.72806505769197
31,29.657,-82.326,0.05669130366409813,2021-10-12 18:30:00,38.49976118120858
32,29.725,-82.254,0.9031426588678497,2021-10-13 18:30:00,47.70592800296366
33,29.537,-82.64,0.09685734113215029,2021-10-13 18:30:00,51.88227239625051
34,29.724,-82.254,0.7539149888143177,2021-10-14 18:30:00,47.532775099577265
35,29.954,-82.111,0.18400447427293065,2021-10-14 18:30:00,52.38180467555227
36,29.796,-82.167,0.022651006711409395,2021-10-14 18:30:00,33.32907252208776
37,29.709,-82.357,0.03942953020134228,2021-10-14 18:30:00,33.667426756224856
38,29.725,-82.254,0.787639902676399,2021-10-15 18:30:00,47.37202576457364
39,29.887,-81.286,0.15211678832116787,2021-10-15 18:30:00,65.43580777217527
40,29.708,-82.356,0.04749391727493917,2021-10-15 18:30:00,26.780192301125812
41,29.855,-81.326,0.012749391727493918,2021-10-15 18:30:00,49.36589178807663
42,29.724,-82.254,0.6110828673106252,2021-10-16 18:30:00,49.71291019926254
43,29.857,-81.264,0.29359430604982206,2021-10-16 18:30:00,35.04652986500025
44,29.859,-81.281,0.033807829181494664,2021-10-16 18:30:00,25.272463754697537
45,29.876,-81.325,0.0472801220132181,2021-10-16 18:30:00,70.18796978346992
46,29.864,-81.324,0.014234875444839857,2021-10-16 18:30:00,41.8871183565771
47,29.476,-82.64,0.44663452736925613,2021-10-17 18:30:00,27.358989782453897
48,29.725,-82.254,0.3895771038017941,2021-10-17 18:30:00,47.688445266800656
49,29.536,-82.639,0.0668212607554769,2021-10-17 18:30:00,38.46055908904228
50,29.467,-82.64,0.06401415756392262,2021-10-17 18:30:00,44.468900671155716
51,29.657,-82.326,0.03295295050955025,2021-10-17 18:30:00,43.37257407559208
52,29.725,-82.254,0.635339601928309,2021-10-18 18:30:00,44.983514451740554
53,29.463,-82.64,0.12061476779151353,2021-10-18 18:30:00,45.84771741734119
54,29.536,-82.639,0.0957472197031168,2021-10-18 18:30:00,41.3617940077929
55,29.467,-82.64,0.095078993842776,2021-10-18 18:30:00,40.95558638106425
56,29.657,-82.326,0.05321941673428476,2021-10-18 18:30:00,43.33161363391776
57,29.725,-82.254,0.9651411680766486,2021-10-19 18:30:00,48.032482156025075
58,29.463,-82.64,0.017837121598206097,2021-10-19 18:30:00,50.034337579705245
59,29.536,-82.639,0.017021710325145246,2021-10-19 18:30:00,41.2875418131883
60,29.725,-82.254,0.960241530740276,2021-10-20 18:30:00,45.8686847272497
61,29.446,-82.636,0.03975846925972396,2021-10-20 18:30:00,35.77632214764022
62,29.724,-82.254,0.9526903087740751,2021-10-21 18:30:00,49.05234025323723
63,29.683,-82.339,0.033476001222867625,2021-10-21 18:30:00,36.21216220487151
64,29.674,-82.321,0.013833690003057168,2021-10-21 18:30:00,41.260320323598336
65,29.725,-82.254,0.9596554850407978,2021-10-22 18:30:00,47.37121341742356
66,29.689,-82.34,0.040344514959202174,2021-10-22 18:30:00,40.44339705027772
67,29.725,-82.254,0.9877238881062589,2021-10-23 18:30:00,48.176808436365306
68,29.709,-82.356,0.012276111893741195,2021-10-23 18:30:00,42.82237982897071
69,29.725,-82.254,0.6507160620872996,2021-10-24 18:30:00,47.20370229415059
70,29.711,-82.345,0.23471400394477318,2021-10-24 18:30:00,44.198742298358155
71,29.657,-82.326,0.08112511791441557,2021-10-24 18:30:00,38.94230392759115
72,29.71,-82.357,0.033444816053511704,2021-10-24 18:30:00,54.43115596366158
73,29.725,-82.254,0.5745759748207728,2021-10-25 18:30:00,42.90876783164061
74,29.711,-82.345,0.3888791746808883,2021-10-25 18:30:00,41.095961198047355
75,29.657,-82.326,0.036544850498338874,2021-10-25 18:30:00,39.68315983327275
76,29.711,-82.345,0.4911768608199549,2021-10-26 18:30:00,41.92042192529012
77,29.725,-82.254,0.38131882711954357,2021-10-26 18:30:00,47.647415727867305
78,29.687,-82.34,0.06594135597717925,2021-10-26 18:30:00,44.167073675537964
79,29.657,-82.326,0.044314714077219056,2021-10-26 18:30:00,44.438917854190024
80,29.702,-82.278,0.017248242006103223,2021-10-26 18:30:00,28.754317244382374
81,29.725,-82.254,0.7078332969670521,2021-10-27 18:30:00,44.515703466024355
82,29.657,-82.326,0.09022474361771765,2021-10-27 18:30:00,39.24096247768663
83,28.766,-81.735,0.08029674885446214,2021-10-27 18:30:00,66.1196358328398
84,29.711,-82.345,0.03894828714815623,2021-10-27 18:30:00,40.058228000777774
85,29.701,-82.34,0.04494872354353044,2021-10-27 18:30:00,26.928410515547238
86,29.266,-82.194,0.019965088370063278,2021-10-27 18:30:00,38.865816961291564
87,29.693,-82.339,0.01778311149901811,2021-10-27 18:30:00,52.700829243080705
88,29.724,-82.254,0.8465553235908143,2021-10-28 18:30:00,47.96982854219684
89,29.48,-82.858,0.1534446764091858,2021-10-28 18:30:00,41.773215851611475
90,29.725,-82.254,0.8707689559703492,2021-10-29 18:30:00,47.502745710794535
91,29.675,-82.322,0.057604715548807715,2021-10-29 18:30:00,61.97588461731398
92,29.688,-82.339,0.035187996784853084,2021-10-29 18:30:00,34.92429697815301
93,29.689,-82.327,0.018665714030543897,2021-10-29 18:30:00,18.79770141185563
94,29.679,-82.34,0.017772617665446102,2021-10-29 18:30:00,59.5822995865343
95,29.725,-82.254,0.9001372683596431,2021-10-30 18:30:00,46.534045279104014
96,29.71,-82.357,0.09986273164035689,2021-10-30 18:30:00,36.257163431787504
97,29.724,-82.254,0.950112951807229,2021-10-31 18:30:00,49.26727323337047
98,29.613,-82.342,0.04988704819277109,2021-10-31 18:30:00,37.92052874117954
99,29.724,-82.254,0.9166381376241012,2021-11-01 18:30:00,49.99526184885309
100,29.955,-82.111,0.056658678534748375,2021-11-01 18:30:00,44.30351151327452
101,29.613,-82.342,0.02670318384115029,2021-11-01 18:30:00,40.39984117337516
102,29.724,-82.254,0.9356594110115237,2021-11-02 18:30:00,47.83772033585636
103,29.709,-82.357,0.0643405889884763,2021-11-02 18:30:00,37.54929176466829
104,29.725,-82.254,0.98158498137002,2021-11-03 18:30:00,45.15624299219102
105,29.676,-82.322,0.018415018629979938,2021-11-03 18:30:00,48.11289975916646
106,29.724,-82.254,0.9574828863907555,2021-11-04 18:30:00,44.52230694755667
107,29.625,-82.374,0.04251711360924449,2021-11-04 18:30:00,17.7008751615066
108,29.725,-82.254,0.9695218835764841,2021-11-05 18:30:00,46.02708231356357
109,29.709,-82.356,0.030478116423515816,2021-11-05 18:30:00,22.320408838764706
110,29.725,-82.254,1.0,2021-11-06 18:30:00,46.83434178816916
111,29.724,-82.254,0.9484699540193436,2021-11-07 18:30:00,48.24121330009075
112,29.708,-82.356,0.02069129538607896,2021-11-07 18:30:00,44.1710702905121
113,29.675,-82.322,0.030838750594577455,2021-11-07 18:30:00,55.77057621422413
114,29.724,-82.254,0.966157122214617,2021-11-08 18:30:00,48.86213315118826
115,29.663,-82.301,0.03384287778538292,2021-11-08 18:30:00,36.378984801899186
116,29.725,-82.254,1.0,2021-11-09 18:30:00,48.096024808450814
117,29.724,-82.254,0.9885476314419573,2021-11-10 18:30:00,47.7411567152476
118,29.664,-82.424,0.011452368558042686,2021-11-10 18:30:00,54.68310111161721
119,29.725,-82.254,1.0,2021-11-11 18:30:00,47.962843978013716
120,29.724,-82.254,0.9507361078506992,2021-11-12 18:30:00,47.65886615869702
121,29.709,-82.357,0.049263892149300784,2021-11-12 18:30:00,33.63361021789878
122,29.724,-82.254,1.0,2021-11-13 18:30:00,46.24973159914882
